Id,Weekly_Sales
1_20_2013-07-26,4064.3553571428574
1_21_2012-11-02,8019.805392857146
1_21_2012-11-09,8034.854053571432
1_21_2012-11-16,7883.832327380956
1_21_2012-11-23,9385.52099107143
1_21_2012-11-30,8867.654583333335
1_21_2012-12-07,9335.85342559524
1_21_2012-12-14,10366.172851190475
1_21_2012-12-21,12206.90379464286
1_21_2012-12-28,7912.063357142855
1_21_2013-01-04,7291.9689447278915
1_21_2013-01-11,7023.262248299319
1_21_2013-01-18,6987.108959608842
1_21_2013-01-25,7053.518180697282
1_21_2013-02-01,8109.418342261905
1_21_2013-02-08,8458.639092261905
1_21_2013-02-15,8689.904661989796
1_21_2013-02-22,8313.503214285714
1_21_2013-03-01,9041.819127976198
1_21_2013-03-08,7901.893699404764
1_21_2013-03-15,7938.796845238094
1_21_2013-03-22,7849.360535714286
1_21_2013-03-29,8403.653130952382
1_21_2013-04-05,9200.0769047619
1_21_2013-04-12,7413.620619047617
1_21_2013-04-19,7069.348284863945
1_21_2013-04-26,7488.449177721088
1_21_2013-05-03,7666.541886904763
1_21_2013-05-10,7168.8922113095205
1_21_2013-05-17,6971.055211309523
1_21_2013-05-24,6997.685616071428
1_21_2013-05-31,7195.290032738091
1_21_2013-06-07,7288.529142857141
1_21_2013-06-14,7206.744577380952
1_21_2013-06-21,7446.561499999998
1_21_2013-06-28,6822.264924603178
1_21_2013-07-05,7108.6832341269865
1_21_2013-07-12,6826.906359126987
1_21_2013-07-19,6475.610927579365
1_21_2013-07-26,6434.795414540814
1_22_2012-11-02,8211.486023809526
1_22_2012-11-09,7695.746053571432
1_22_2012-11-16,7677.105836309527
1_22_2012-11-23,17130.6765880102
1_22_2012-11-30,9053.834043367346
1_22_2012-12-07,10271.19139158163
1_22_2012-12-14,10785.899595238096
1_22_2012-12-21,15993.387454081636
1_22_2012-12-28,10310.454741071431
1_22_2013-01-04,8373.232334183669
1_22_2013-01-11,8169.512974064621
1_22_2013-01-18,6457.162250850341
1_22_2013-01-25,6148.482729166667
1_22_2013-02-01,10128.753854166667
1_22_2013-02-08,11126.650970663262
1_22_2013-02-15,11073.675270833335
1_22_2013-02-22,9357.592405612246
1_22_2013-03-01,10822.36972406462
1_22_2013-03-08,10156.95807227891
1_22_2013-03-15,8737.484863945576
1_22_2013-03-22,7410.790491071428
1_22_2013-03-29,7992.955758928569
1_22_2013-04-05,7320.067425595239
1_22_2013-04-12,6660.052580357144
1_22_2013-04-19,6826.544723214289
1_22_2013-04-26,6323.938348214288
1_22_2013-05-03,7395.330898809519
1_22_2013-05-10,6512.075916666667
1_22_2013-05-17,6510.026598214286
1_22_2013-05-24,6682.07786904762
1_22_2013-05-31,6480.698717261906
1_22_2013-06-07,6378.965059523808
1_22_2013-06-14,6447.211300170069
1_22_2013-06-21,6585.1054489795915
1_22_2013-06-28,6321.471877551018
1_22_2013-07-05,6315.22194897959
1_22_2013-07-12,6102.08380952381
1_22_2013-07-19,6572.65980654762
1_22_2013-07-26,7164.698889880955
1_23_2012-11-02,23683.022217261892
1_23_2012-11-09,21471.794732142855
1_23_2012-11-16,20669.950505952376
1_23_2012-11-23,30734.051020833344
1_23_2012-11-30,26614.221389880957
1_23_2012-12-07,30990.002473214292
1_23_2012-12-14,37484.42367559524
1_23_2012-12-21,58406.48135884355
1_23_2012-12-28,24770.48111011904
1_23_2013-01-04,16677.959616071428
1_23_2013-01-11,16543.049080357137
1_23_2013-01-18,14940.919401785712
1_23_2013-01-25,14099.80888095238
1_23_2013-02-01,21014.204419642854
1_23_2013-02-08,23782.17441666667
1_23_2013-02-15,22957.34646726191
1_23_2013-02-22,20547.4619702381
1_23_2013-03-01,21479.809752976184
1_23_2013-03-08,21151.21216964286
1_23_2013-03-15,19940.899740646255
1_23_2013-03-22,20521.208660289114
1_23_2013-03-29,22661.9808422619
1_23_2013-04-05,23059.864622023804
1_23_2013-04-12,20798.62979761904
1_23_2013-04-19,20022.871952380956
1_23_2013-04-26,18667.482077380948
1_23_2013-05-03,20967.747508928576
1_23_2013-05-10,21269.237196428574
1_23_2013-05-17,19256.328220238098
1_23_2013-05-24,21475.290818452388
1_23_2013-05-31,23564.020267857155
1_23_2013-06-07,23663.377752976205
1_23_2013-06-14,24188.53343750001
1_23_2013-06-21,25755.595515306126
1_23_2013-06-28,23129.050319302718
1_23_2013-07-05,22150.49014285714
1_23_2013-07-12,18743.263846938768
1_23_2013-07-19,18272.908302295917
1_23_2013-07-26,18586.881341411565
1_24_2012-11-02,6630.796586309523
1_24_2012-11-09,6139.277526785715
1_24_2012-11-16,5900.416961309525
1_24_2012-11-23,10693.781205357143
1_24_2012-11-30,8130.456731292516
1_24_2012-12-07,9949.648080357141
1_24_2012-12-14,12153.023273809524
1_24_2012-12-21,13098.839276785706
1_24_2012-12-28,5120.916943452382
1_24_2013-01-04,4046.4999315476207
1_24_2013-01-11,3441.01200297619
1_24_2013-01-18,3323.8084017857136
1_24_2013-01-25,3736.0579999999977
1_24_2013-02-01,6710.241985119047
1_24_2013-02-08,7449.566656179137
1_24_2013-02-15,6697.622598639457
1_24_2013-02-22,5726.424845238095
1_24_2013-03-01,5919.019913690477
1_24_2013-03-08,5491.798184523809
1_24_2013-03-15,4841.258898809522
1_24_2013-03-22,5187.168880952383
1_24_2013-03-29,5685.053705357144
1_24_2013-04-05,6179.072681547618
1_24_2013-04-12,5128.634532738093
1_24_2013-04-19,5272.995672619046
1_24_2013-04-26,4279.85267559524
1_24_2013-05-03,5177.844476190475
1_24_2013-05-10,4629.721560374149
1_24_2013-05-17,4498.985006802721
1_24_2013-05-24,4537.075673469386
1_24_2013-05-31,4077.575357993196
1_24_2013-06-07,3870.581690476191
1_24_2013-06-14,3791.756690476192
1_24_2013-06-21,3936.3149761904783
1_24_2013-06-28,3952.763586309526
1_24_2013-07-05,4401.724553571432
1_24_2013-07-12,4411.648883928573
1_24_2013-07-19,4945.450892857143
1_24_2013-07-26,5611.462535714286
1_25_2012-11-02,11253.883452380951
1_25_2012-11-09,10284.01294770408
1_25_2012-11-16,9502.40842984694
1_25_2012-11-23,11204.08905357143
1_25_2012-11-30,10995.959705357145
1_25_2012-12-07,11434.082406887757
1_25_2012-12-14,12027.972526785714
1_25_2012-12-21,15895.26447619048
1_25_2012-12-28,9059.35833333333
1_25_2013-01-04,6750.018488095235
1_25_2013-01-11,6517.666791666664
1_25_2013-01-18,6131.809624999997
1_25_2013-01-25,6188.96601190476
1_25_2013-02-01,9174.059160714289
1_25_2013-02-08,9960.915395833337
1_25_2013-02-15,10423.645758928575
1_25_2013-02-22,10412.341479166671
1_25_2013-03-01,11825.069946428572
1_25_2013-03-08,12503.062809523815
1_25_2013-03-15,12575.333023809531
1_25_2013-03-22,12395.701119047628
1_25_2013-03-29,14049.319693452377
1_25_2013-04-05,14212.523425595227
1_25_2013-04-12,12721.725413690468
1_25_2013-04-19,11202.859294642854
1_25_2013-04-26,11121.963014880961
1_25_2013-05-03,12441.320238095243
1_25_2013-05-10,10912.585169642862
1_25_2013-05-17,10296.935928571429
1_25_2013-05-24,10400.07164583333
1_25_2013-05-31,11345.240336309524
1_25_2013-06-07,10420.185377976188
1_25_2013-06-14,10321.167663690476
1_25_2013-06-21,10177.764940476192
1_25_2013-06-28,9997.563829081633
1_25_2013-07-05,10477.37780229592
1_25_2013-07-12,8593.52582142857
1_25_2013-07-19,8601.472014880954
1_25_2013-07-26,8579.06317559524
1_26_2012-11-02,8288.685835459184
1_26_2012-11-09,7810.137160714285
1_26_2012-11-16,7264.0857529761915
1_26_2012-11-23,9230.323440901357
1_26_2012-11-30,7619.3667648809505
1_26_2012-12-07,8235.300886904763
1_26_2012-12-14,9234.261764880954
1_26_2012-12-21,12673.931154761904
1_26_2012-12-28,5098.190297619049
1_26_2013-01-04,4147.554196428572
1_26_2013-01-11,4395.722069940474
1_26_2013-01-18,4376.1389345238085
1_26_2013-01-25,4736.817806547618
1_26_2013-02-01,7074.737321428571
1_26_2013-02-08,8596.959065476189
1_26_2013-02-15,8218.213431547618
1_26_2013-02-22,7539.194425595238
1_26_2013-03-01,7937.912089285713
1_26_2013-03-08,7644.344863095242
1_26_2013-03-15,7461.940011904763
1_26_2013-03-22,7258.446937499997
1_26_2013-03-29,7480.286985119043
1_26_2013-04-05,7536.124244047618
1_26_2013-04-12,6729.0594553571445
1_26_2013-04-19,6643.813714285713
1_26_2013-04-26,6457.977898809526
1_26_2013-05-03,6572.7455446428585
1_26_2013-05-10,5873.8066071428575
1_26_2013-05-17,5753.171488095237
1_26_2013-05-24,5385.767529761902
1_26_2013-05-31,5387.519360119046
1_26_2013-06-07,5287.244940476189
1_26_2013-06-14,5576.895089285713
1_26_2013-06-21,5742.241071428573
1_26_2013-06-28,5731.60523852041
1_26_2013-07-05,5560.979785714286
1_26_2013-07-12,4876.159886904761
1_26_2013-07-19,4767.615535714284
1_26_2013-07-26,4610.122328231291
1_27_2012-11-02,1883.7884166666674
1_27_2012-11-09,1889.6143690476197
1_27_2012-11-16,1835.2271011904772
1_27_2012-11-23,2149.9242738095245
1_27_2012-11-30,2233.0724404761904
1_27_2012-12-07,2903.8858528911574
1_27_2012-12-14,3750.3775433673477
1_27_2012-12-21,4596.038608630953
1_27_2012-12-28,2450.616595238095
1_27_2013-01-04,1632.917541666667
1_27_2013-01-11,1624.4304583333335
1_27_2013-01-18,1367.835113095238
1_27_2013-01-25,1205.4793660714283
1_27_2013-02-01,1959.1612823129265
1_27_2013-02-08,2197.633139880953
1_27_2013-02-15,2217.5179404761902
1_27_2013-02-22,1701.9683363095241
1_27_2013-03-01,1539.5684375000008
1_27_2013-03-08,1447.991261904762
1_27_2013-03-15,1428.0756369047615
1_27_2013-03-22,1344.910029761905
1_27_2013-03-29,1343.7606092687074
1_27_2013-04-05,1285.6369961734697
1_27_2013-04-12,1045.6573056972788
1_27_2013-04-19,1010.1576398809524
1_27_2013-04-26,1012.094125
1_27_2013-05-03,1011.0521726190478
1_27_2013-05-10,910.2598099489798
1_27_2013-05-17,887.1991522108844
1_27_2013-05-24,853.4921369047614
1_27_2013-05-31,962.781357142857
1_27_2013-06-07,999.4603630952382
1_27_2013-06-14,907.8713511904765
1_27_2013-06-21,986.7606994047619
1_27_2013-06-28,998.1621309523807
1_27_2013-07-05,1010.1173541666666
1_27_2013-07-12,1025.1708779761905
1_27_2013-07-19,1136.9508244047618
1_27_2013-07-26,1037.1286964285716
1_28_2012-11-02,866.1757589285717
1_28_2012-11-09,839.9258482142859
1_28_2012-11-16,717.7152083333332
1_28_2012-11-23,629.8990599489799
1_28_2012-11-30,710.8484974489795
1_28_2012-12-07,801.8791581632655
1_28_2012-12-14,848.8943069727894
1_28_2012-12-21,862.9674617346944
1_28_2012-12-28,667.4944438775511
1_28_2013-01-04,568.3928779761906
1_28_2013-01-11,577.810544642857
1_28_2013-01-18,626.0746994047619
1_28_2013-01-25,638.6793805272109
1_28_2013-02-01,633.4828924319729
1_28_2013-02-08,736.3600833333336
1_28_2013-02-15,808.3334880952383
1_28_2013-02-22,723.4215803571427
1_28_2013-03-01,665.2141994047616
1_28_2013-03-08,640.5729047619045
1_28_2013-03-15,544.7697202380956
1_28_2013-03-22,496.6185178571431
1_28_2013-03-29,508.2631607142859
1_28_2013-04-05,587.5179642857145
1_28_2013-04-12,486.97501190476197
1_28_2013-04-19,505.55267261904766
1_28_2013-04-26,427.1997499999999
1_28_2013-05-03,486.28810119047597
1_28_2013-05-10,448.1974910714285
1_28_2013-05-17,431.0953928571428
1_28_2013-05-24,342.7357380952381
1_28_2013-05-31,363.5742142857143
1_28_2013-06-07,399.6839732142858
1_28_2013-06-14,401.8116498015874
1_28_2013-06-21,358.46056944444445
1_28_2013-06-28,424.4549345238094
1_28_2013-07-05,419.28972023809513
1_28_2013-07-12,343.32077678571426
1_28_2013-07-19,318.0062113095237
1_28_2013-07-26,290.588443452381
1_29_2012-11-02,4648.929452380954
1_29_2012-11-09,4633.290208333333
1_29_2012-11-16,4669.298541666666
1_29_2012-11-23,5809.802931547619
1_29_2012-11-30,5671.405306547617
1_29_2012-12-07,7190.690576530612
1_29_2012-12-14,8438.457261904765
1_29_2012-12-21,12366.3981420068
1_29_2012-12-28,6765.331038690478
1_29_2013-01-04,4373.168181547617
1_29_2013-01-11,4202.900494047617
1_29_2013-01-18,3721.036428571429
1_29_2013-01-25,3642.4554464285725
1_29_2013-02-01,5901.569410714283
1_29_2013-02-08,7194.207571428568
1_29_2013-02-15,7283.89500595238
1_29_2013-02-22,5171.788023809524
1_29_2013-03-01,5212.2409876700685
1_29_2013-03-08,4714.944887755103
1_29_2013-03-15,4567.3164375000015
1_29_2013-03-22,4120.174872023811
1_29_2013-03-29,4177.111938775511
1_29_2013-04-05,4154.529885204082
1_29_2013-04-12,3543.9415029761885
1_29_2013-04-19,3696.902452380953
1_29_2013-04-26,3708.6574226190482
1_29_2013-05-03,4950.026607142857
1_29_2013-05-10,4779.790505952379
1_29_2013-05-17,3848.0498482142834
1_29_2013-05-24,3479.530299957482
1_29_2013-05-31,3833.927014880952
1_29_2013-06-07,3829.8696428571416
1_29_2013-06-14,3594.8270446428573
1_29_2013-06-21,3465.3339523809527
1_29_2013-06-28,3785.273035714287
1_29_2013-07-05,4065.254782738094
1_29_2013-07-12,3637.827851190476
1_29_2013-07-19,3615.329279761904
1_29_2013-07-26,3369.8115148809543
1_30_2012-11-02,2644.5150773809523
1_30_2012-11-09,2585.53463095238
1_30_2012-11-16,2385.498767857142
1_30_2012-11-23,2608.875139880952
1_30_2012-11-30,2453.077851190476
1_30_2012-12-07,2452.7410654761907
1_30_2012-12-14,2508.347839285714
1_30_2012-12-21,2624.936821428571
1_30_2012-12-28,2434.4662678571435
1_30_2013-01-04,2348.2915442176877
1_30_2013-01-11,2329.2036870748307
1_30_2013-01-18,2554.249329931972
1_30_2013-01-25,2632.6172942176854
1_30_2013-02-01,3147.4417125850346
1_30_2013-02-08,3829.4536836734687
1_30_2013-02-15,3637.5323214285713
1_30_2013-02-22,3462.5317023809516
1_30_2013-03-01,3968.9241428571404
1_30_2013-03-08,4151.313779761902
1_30_2013-03-15,3637.2088452380935
1_30_2013-03-22,3485.5323273809513
1_30_2013-03-29,3518.9296190476166
1_30_2013-04-05,3573.430244047617
1_30_2013-04-12,3613.1633005952385
1_30_2013-04-19,3310.8738095238105
1_30_2013-04-26,3190.5243154761897
1_30_2013-05-03,4055.838773809522
1_30_2013-05-10,3215.540559523808
1_30_2013-05-17,3087.2669175170063
1_30_2013-05-24,3164.216262755101
1_30_2013-05-31,3517.3431079931975
1_30_2013-06-07,3653.318006802722
1_30_2013-06-14,3049.3890578231285
1_30_2013-06-21,2922.899534013604
1_30_2013-06-28,3187.4137244897947
1_30_2013-07-05,3139.342688775509
1_30_2013-07-12,2890.6067359693875
1_30_2013-07-19,2867.704771683674
1_30_2013-07-26,2922.1066964285715
1_31_2012-11-02,1565.998190476191
1_31_2012-11-09,1588.4217410714289
1_31_2012-11-16,1548.8151964285714
1_31_2012-11-23,1663.8882261904762
1_31_2012-11-30,2040.0456062925175
1_31_2012-12-07,3529.107839285713
1_31_2012-12-14,3603.850964285714
1_31_2012-12-21,5259.271604166667
1_31_2012-12-28,2424.9746130952367
1_31_2013-01-04,1986.6981666666672
1_31_2013-01-11,1985.2315595238101
1_31_2013-01-18,1728.823107142857
1_31_2013-01-25,1680.8528095238096
1_31_2013-02-01,1768.8054494047628
1_31_2013-02-08,1953.6053839285726
1_31_2013-02-15,1985.2939583333343
1_31_2013-02-22,1963.2254315476189
1_31_2013-03-01,2297.5027023809535
1_31_2013-03-08,2202.3963869047625
1_31_2013-03-15,1843.4262623299317
1_31_2013-03-22,1800.8933039965984
1_31_2013-03-29,1531.5705476190471
1_31_2013-04-05,1506.0384494047614
1_31_2013-04-12,1284.2712172619044
1_31_2013-04-19,1230.6795922619044
1_31_2013-04-26,1192.4921636904758
1_31_2013-05-03,1332.3512380952382
1_31_2013-05-10,1436.4460148809526
1_31_2013-05-17,1243.0051250000001
1_31_2013-05-24,1119.4964613095242
1_31_2013-05-31,1227.7566398809527
1_31_2013-06-07,1352.6797172619047
1_31_2013-06-14,1279.9757470238094
1_31_2013-06-21,1344.680827380953
1_31_2013-06-28,1238.2616096938775
1_31_2013-07-05,1414.258481717687
1_31_2013-07-12,2362.719792942177
1_31_2013-07-19,2645.425824404763
1_31_2013-07-26,3226.359354166667
1_32_2012-11-02,6186.331974914967
1_32_2012-11-09,6201.521979166667
1_32_2012-11-16,5751.3207886904775
1_32_2012-11-23,8936.679056547617
1_32_2012-11-30,7930.723642857143
1_32_2012-12-07,12037.811696428573
1_32_2012-12-14,16714.627452380944
1_32_2012-12-21,39633.15583333334
1_32_2012-12-28,15934.813610544225
1_32_2013-01-04,5119.443928571432
1_32_2013-01-11,4927.372779761907
1_32_2013-01-18,4916.385955357146
1_32_2013-01-25,6001.288069940476
1_32_2013-02-01,8418.896352678572
1_32_2013-02-08,12553.47828146259
1_32_2013-02-15,21264.035187499998
1_32_2013-02-22,8105.447883928571
1_32_2013-03-01,7784.908901785714
1_32_2013-03-08,7471.511163690477
1_32_2013-03-15,7117.960157738096
1_32_2013-03-22,7040.19276785714
1_32_2013-03-29,7358.151729166666
1_32_2013-04-05,7604.258254464287
1_32_2013-04-12,6537.342735119046
1_32_2013-04-19,6072.859563988096
1_32_2013-04-26,6701.241032738096
1_32_2013-05-03,8823.323622023812
1_32_2013-05-10,11857.593988095234
1_32_2013-05-17,9222.280467261906
1_32_2013-05-24,8497.436711309525
1_32_2013-05-31,6910.717437500001
1_32_2013-06-07,7048.757178571431
1_32_2013-06-14,5800.622196428573
1_32_2013-06-21,6912.617296768708
1_32_2013-06-28,5786.701927721088
1_32_2013-07-05,6745.070148809519
1_32_2013-07-12,5872.069014880952
1_32_2013-07-19,5268.280622023811
1_32_2013-07-26,5929.430708333335
1_33_2012-11-02,6158.441464285713
1_33_2012-11-09,5977.577267857142
1_33_2012-11-16,5611.641309523809
1_33_2012-11-23,10443.367695578227
1_33_2012-11-30,8149.964643707486
1_33_2012-12-07,10177.248113095238
1_33_2012-12-14,11308.856529761906
1_33_2012-12-21,14401.006044642858
1_33_2012-12-28,4830.498630952381
1_33_2013-01-04,3690.141861607142
1_33_2013-01-11,3138.988052083332
1_33_2013-01-18,2938.174988095238
1_33_2013-01-25,3224.770389880952
1_33_2013-02-01,5491.568175595237
1_33_2013-02-08,6624.11220238095
1_33_2013-02-15,7058.352404761905
1_33_2013-02-22,5488.498214285717
1_33_2013-03-01,5600.874645833334
1_33_2013-03-08,5547.766517857142
1_33_2013-03-15,5616.413994047618
1_33_2013-03-22,4874.695335317462
1_33_2013-03-29,4960.219513888891
1_33_2013-04-05,5475.923593253968
1_33_2013-04-12,4856.225204223357
1_33_2013-04-19,4797.807016723355
1_33_2013-04-26,4213.18705541383
1_33_2013-05-03,4610.555079223357
1_33_2013-05-10,4794.333585175737
1_33_2013-05-17,4563.087575255103
1_33_2013-05-24,5041.027269132654
1_33_2013-05-31,4955.765258503403
1_33_2013-06-07,4828.221600765304
1_33_2013-06-14,4551.373895408163
1_33_2013-06-21,4406.012734693876
1_33_2013-06-28,4563.295315051021
1_33_2013-07-05,4839.053417942178
1_33_2013-07-12,4843.768209608846
1_33_2013-07-19,5690.363000425173
1_33_2013-07-26,6511.858229166665
1_34_2012-11-02,11479.600032738095
1_34_2012-11-09,11034.229910714277
1_34_2012-11-16,10252.91716369047
1_34_2012-11-23,15152.472687499996
1_34_2012-11-30,12110.242860119048
1_34_2012-12-07,13955.723241071426
1_34_2012-12-14,14735.932630952377
1_34_2012-12-21,15887.955556547613
1_34_2012-12-28,11491.624026785716
1_34_2013-01-04,8611.08505144558
1_34_2013-01-11,8348.452253826532
1_34_2013-01-18,7820.210889880954
1_34_2013-01-25,8208.575973214285
1_34_2013-02-01,11516.318238095238
1_34_2013-02-08,13924.016026785715
1_34_2013-02-15,13785.691577380954
1_34_2013-02-22,13740.443690476191
1_34_2013-03-01,14709.634538690472
1_34_2013-03-08,13763.296693452377
1_34_2013-03-15,13688.731306547621
1_34_2013-03-22,13170.898747023812
1_34_2013-03-29,14801.453408588437
1_34_2013-04-05,16221.120406887756
1_34_2013-04-12,16313.429454506802
1_34_2013-04-19,14340.405345238101
1_34_2013-04-26,14554.507443452381
1_34_2013-05-03,15814.898666666677
1_34_2013-05-10,15365.51926190477
1_34_2013-05-17,15382.254315476193
1_34_2013-05-24,15200.449657738096
1_34_2013-05-31,15264.65681547619
1_34_2013-06-07,15299.202306547611
1_34_2013-06-14,13219.038958333334
1_34_2013-06-21,12638.111482142858
1_34_2013-06-28,12826.945125000002
1_34_2013-07-05,13617.66210416667
1_34_2013-07-12,10935.502059523811
1_34_2013-07-19,10763.772773809525
1_34_2013-07-26,10255.7432797619
1_35_2012-11-02,2440.092720238095
1_35_2012-11-09,2237.358889880951
1_35_2012-11-16,2271.546489795917
1_35_2012-11-23,2547.9182738095233
1_35_2012-11-30,2431.928120748299
